628344115	20160218	201602	2016	2016.1315	USA	NEW YORK	USA								RUSSPY	RUSSIAN	RUS					SPY			0	046	046	04	1	7.0	174	23	174	-6.29752821756953	2	New York, United States	US	USNY	42.1497	-74.9384	NY	1	Russia	RS	RS	60	100	RS	1	Russia	RS	RS	60	100	RS	20170217	http://www.dnaindia.com/world/report-i-m-not-ranting-and-raving-trump-on-defensive-in-first-solo-news-conference-2325850
628344116	20160218	201602	2016	2016.1315	USA	MARYLAND	USA								USAJUD	UNITED STATES	USA					JUD			1	160	160	16	4	-4.0	322	147	322	-8.4286284879859	3	Hagerstown, Maryland, United States	US	USMD	39.6418	-77.72	598385	3	Hagerstown, Maryland, United States	US	USMD	39.6418	-77.72	598385	3	Hagerstown, Maryland, United States	US	USMD	39.6418	-77.72	598385	20170217	http://www.bozemandailychronicle.com/ap_news/us/days-after-inmate-s-slaying-his-rape-conviction-is-tossed/article_14a475e6-cebe-5549-9a5a-d12c38e37782.html
628344117	20160218	201602	2016	2016.1315	USA	MARYLAND	USA								USAJUD	UNITED STATES	USA					JUD			1	173	173	17	4	-5.0	257	149	257	-8.40341270554053	2	Maryland, United States	US	USMD	39.0724	-76.7902	MD	2	Maryland, United States	US	USMD	39.0724	-76.7902	MD	3	Hagerstown, Maryland, United States	US	USMD	39.6418	-77.72	598385	20170217	http://www.bozemandailychronicle.com/ap_news/us/days-after-inmate-s-slaying-his-rape-conviction-is-tossed/article_14a475e6-cebe-5549-9a5a-d12c38e37782.html
628344118	20160218	201602	2016	2016.1315	USAGOV	OBAMA	USA					GOV			CUBOPP	CUBA	CUB					OPP			0	114	114	11	3	-2.0	2	1	2	-1.39534883720931	4	Havana, Ciudad de La Habana, Cuba	CU	CU02	23.1319	-82.3642	-1628751	4	Havana, Ciudad de La Habana, Cuba	CU	CU02	23.1319	-82.3642	-1628751	4	Havana, Ciudad de La Habana, Cuba	CU	CU02	23.1319	-82.3642	-1628751	20170217	http://www.miamiherald.com/news/nation-world/world/americas/cuba/article133204649.html
628344119	20160218	201602	2016	2016.1315	USAJUD	MARYLAND	USA					JUD													1	160	160	16	4	-4.0	978	146	978	-8.46017940801635	3	Washington, District of Columbia, United States	US	USDC	38.8951	-77.0364	531871	0							3	Washington, District of Columbia, United States	US	USDC	38.8951	-77.0364	531871	20170217	http://www.bozemandailychronicle.com/ap_news/us/days-after-inmate-s-slaying-his-rape-conviction-is-tossed/article_14a475e6-cebe-5549-9a5a-d12c38e37782.html
628344120	20160218	201602	2016	2016.1315	USAJUD	MARYLAND	USA					JUD													1	173	173	17	4	-5.0	1062	159	1062	-8.44876479601679	2	Maryland, United States	US	USMD	39.0724	-76.7902	MD	0							2	Maryland, United States	US	USMD	39.0724	-76.7902	MD	20170217	http://www.bozemandailychronicle.com/ap_news/us/days-after-inmate-s-slaying-his-rape-conviction-is-tossed/article_14a475e6-cebe-5549-9a5a-d12c38e37782.html
628344121	20160218	201602	2016	2016.1315	USAJUD	UNITED STATES	USA					JUD			USA	UNITED STATES	USA								1	160	160	16	4	-4.0	323	147	323	-8.4286284879859	3	Hagerstown, Maryland, United States	US	USMD	39.6418	-77.72	598385	3	Hagerstown, Maryland, United States	US	USMD	39.6418	-77.72	598385	3	Hagerstown, Maryland, United States	US	USMD	39.6418	-77.72	598385	20170217	http://www.bozemandailychronicle.com/ap_news/us/days-after-inmate-s-slaying-his-rape-conviction-is-tossed/article_14a475e6-cebe-5549-9a5a-d12c38e37782.html
628344122	20160218	201602	2016	2016.1315	USAJUD	UNITED STATES	USA					JUD			USA	UNITED STATES	USA								1	173	173	17	4	-5.0	257	149	257	-8.40341270554053	2	Maryland, United States	US	USMD	39.0724	-76.7902	MD	3	Hagerstown, Maryland, United States	US	USMD	39.6418	-77.72	598385	3	Hagerstown, Maryland, United States	US	USMD	39.6418	-77.72	598385	20170217	http://www.bozemandailychronicle.com/ap_news/us/days-after-inmate-s-slaying-his-rape-conviction-is-tossed/article_14a475e6-cebe-5549-9a5a-d12c38e37782.html
628344123	20170118	201701	2017	2017.0493											AUS	AUSTRALIA	AUS								1	036	036	03	1	4.0	1	1	1	3.4965034965035	0							4	Kiama, New South Wales, Australia	AS	AS02	-34.6683	150.852	-1581516	4	Kiama, New South Wales, Australia	AS	AS02	-34.6683	150.852	-1581516	20170217	http://www.kiamaindependent.com.au/story/4469660/kiama-rotary-championing-mental-health/?cs=4115
628344124	20170118	201701	2017	2017.0493											AUS	AUSTRALIA	AUS								1	112	112	11	3	-2.0	2	1	2	-3.37662337662337	0							4	Rockhampton, Queensland, Australia	AS	AS04	-23.3803	150.506	-1597814	4	Sunshine Coast, Queensland, Australia	AS	AS04	-26.5	153	-1602923	20170217	https://www.ballinaadvocate.com.au/news/ice-wars-lifts-the-lid-on-lismores-drug-problem/3144671/
